Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,District,Price
270,60,3,2,1,1,0,0,1,Jacana,323700
330,62,3,2,1,2,0,0,1,Penha,270000
0,50,2,1,0,1,0,0,0,Lajeado,200000
190,49,2,2,1,1,1,0,0,Capao Redondo,190000
600,92,3,2,1,2,0,1,1,Casa Verde,700000
0,57,3,2,1,1,1,0,1,Bras,399000
799,68,2,2,1,2,1,0,1,Vila Andrade,465000
100,35,1,1,0,1,0,0,0,Jacana,160000
500,73,3,2,1,2,1,0,1,Sao Domingos,600000
260,46,2,2,1,1,1,0,1,Parque do Carmo,204899
390,51,2,2,1,1,1,1,1,Tremembe,233000
400,45,2,2,1,1,0,0,0,Jardim Angela,280000
500,50,2,1,0,1,1,0,0,Santa Cecilia,510000
650,72,2,2,1,2,1,0,1,Carrao,640000
320,62,2,2,1,1,1,1,0,Pirituba,265000
450,50,2,2,1,1,0,0,1,Limao,320000
510,58,2,1,0,1,0,0,0,Cidade Ademar,290000
100,47,2,1,0,1,1,0,0,Vila Jacui,241400
350,64,2,2,1,1,0,0,0,Sao Lucas,475000
460,61,3,2,1,1,0,0,1,Sao Lucas,329000
0,83,3,2,1,1,1,0,0,Santo Amaro,619990
520,45,2,1,0,0,1,0,0,Consolacao,320000
425,55,3,2,1,1,0,0,0,Vila Prudente,410000
150,47,2,1,0,1,0,0,0,Itaquera,150000
528,62,2,3,2,1,1,0,1,Limao,370000
50,32,1,2,1,1,0,0,0,Artur Alvim,170000
300,80,3,1,0,0,0,0,0,Bom Retiro,250000
480,51,2,2,1,1,1,1,1,Penha,330000
0,49,1,1,0,1,0,1,1,Casa Verde,459000
0,50,2,2,1,1,0,0,1,Vila Matilde,320000
560,76,3,2,1,1,1,0,0,Ermelino Matarazzo,360000
851,93,3,2,1,1,1,0,0,Republica,475000
480,52,2,2,1,1,1,0,1,Anhanguera,320000
752,92,3,1,0,0,0,0,0,Santa Cecilia,500000
700,95,2,2,1,1,0,0,0,Campo Grande,369000
350,50,2,1,0,1,1,0,0,Aricanduva,215000
0,45,2,2,1,1,0,0,1,Consolacao,486463
430,47,2,1,0,1,0,0,0,Cidade Lider,150000
0,55,2,2,1,1,1,0,1,Consolacao,620000
730,78,3,2,1,2,1,1,1,Casa Verde,460000
670,63,3,1,0,1,0,0,1,Cidade Ademar,305000
738,39,1,1,0,1,0,0,0,Consolacao,300000
0,45,2,1,0,1,0,0,0,Lajeado,200000
0,54,2,2,1,2,1,0,1,Mandaqui,315000
520,75,3,2,1,2,1,0,1,Freguesia do O,448500
400,62,2,2,1,1,1,0,1,Jaguare,333300
600,64,2,1,0,1,0,0,0,Cidade Ademar,240000
150,41,2,2,1,1,1,0,0,Cambuci,183900
750,96,2,3,2,2,0,0,1,Bom Retiro,700000
0,67,3,2,1,1,1,1,1,Vila Guilherme,449000
0,47,2,1,0,0,0,0,0,Cidade Tiradentes,47481
0,70,2,2,1,1,0,0,1,Tremembe,585000
600,90,3,2,1,2,0,0,0,Casa Verde,508000
329,63,3,1,0,1,0,0,0,Parque do Carmo,310000
0,60,2,3,2,1,1,0,1,Sao Domingos,369000
450,67,3,2,1,1,0,0,1,Tucuruvi,420000
270,45,2,2,1,1,1,0,0,Cidade Tiradentes,130000
416,32,1,1,0,1,0,0,0,Moema,330000
0,32,1,1,0,1,0,0,0,Se,240000
400,40,1,2,1,1,0,0,1,Bras,399990
577,54,2,2,1,1,0,0,1,Consolacao,679000
600,70,2,2,1,1,0,0,0,Jabaquara,380000
400,61,2,2,1,1,0,0,1,Carrao,410000
250,45,2,2,1,1,1,0,0,Bras,180000
310,60,3,2,1,1,1,0,1,Parque do Carmo,238000
1000,103,4,3,1,2,1,0,1,Pari,700000
300,40,2,1,0,1,0,0,1,Sao Mateus,191000
359,47,1,2,1,1,0,0,0,Republica,310000
320,48,2,2,1,1,1,1,1,Ponte Rasa,255000
150,48,2,1,0,1,0,0,0,Artur Alvim,175000
310,51,1,1,0,1,0,0,1,Vila Maria,240000
800,88,2,1,0,1,0,1,0,Moema,650000
0,61,2,2,1,1,1,0,1,Sacoma,326000
50,36,2,2,1,1,0,0,0,Jardim Helena,165000
800,90,3,2,1,1,0,0,1,Vila Sonia,439000
0,50,2,1,0,1,1,0,0,Bras,350000
260,51,2,1,0,1,0,1,0,Sao Mateus,210000
150,56,2,2,1,1,0,0,0,Artur Alvim,220000
650,67,3,2,1,2,0,0,1,Aricanduva,310000
946,82,3,2,1,1,0,0,0,Campo Limpo,460000
0,51,2,1,0,1,1,0,0,Vila Prudente,286000
360,39,1,1,0,1,0,0,1,Tatuape,320000
700,35,1,2,1,1,1,1,1,Consolacao,400000
389,86,2,2,1,1,1,1,1,Vila Guilherme,300000
390,45,2,2,1,1,1,1,0,Campo Grande,310000
495,53,2,1,0,1,0,0,0,Cidade Lider,190000
300,48,1,1,0,0,0,0,1,Republica,420000
413,50,2,2,1,1,1,0,1,Raposo Tavares,250000
250,48,1,1,0,0,1,0,0,Se,180000
0,58,2,2,1,1,1,0,1,Pirituba,320000
465,53,2,2,1,1,0,0,1,Vila Prudente,303000
700,78,3,2,1,2,0,0,1,Tatuape,630000
478,50,2,2,1,1,0,0,1,Se,275000
0,50,2,1,0,1,0,0,0,Vila Matilde,240000
260,50,2,1,0,1,0,0,1,Sao Mateus,215000
350,56,2,2,1,1,0,0,1,Sapopemba,315000
450,57,2,2,1,1,1,0,1,Bras,373000
550,97,2,2,1,1,1,1,0,Bom Retiro,450000
460,58,2,2,1,1,0,0,1,Bom Retiro,410000
140,50,2,2,1,1,0,0,0,Perus,150000
375,60,2,1,0,1,0,0,0,Medeiros,199000
360,65,3,2,1,1,1,0,1,Belem,385000
340,42,1,2,1,1,0,1,1,Consolacao,600000
350,50,2,2,1,1,1,0,1,Ponte Rasa,290000
280,48,2,2,1,1,0,1,1,Campo Limpo,229000
220,55,3,1,0,1,0,0,0,Cidade Lider,160000
1000,84,3,2,1,2,0,0,1,Santana,599999
355,48,2,1,0,1,0,0,1,Carrao,310000
550,61,3,2,1,1,0,1,1,Bom Retiro,450000
250,53,2,2,1,1,0,0,1,Penha,350000
0,33,1,2,1,1,0,0,0,Santa Cecilia,460000
390,76,2,1,0,2,0,0,0,Jacana,340000
250,45,2,2,1,1,1,0,0,Cambuci,229000
650,88,3,2,1,2,0,0,0,Casa Verde,690000
1500,197,3,3,0,1,0,0,0,Bom Retiro,650000
425,61,2,2,1,1,1,0,0,Cambuci,320000
0,72,3,2,1,2,1,0,1,Penha,490000
0,74,2,2,1,2,0,0,1,Mooca,636000
0,47,2,2,1,1,1,0,0,Vila Jacui,207000
135,42,2,2,1,1,0,0,0,Artur Alvim,179000
800,118,3,2,0,0,0,0,0,Bom Retiro,420000
350,58,3,2,1,1,0,0,1,Parque do Carmo,239000
1150,78,3,2,1,1,0,0,0,Moema,700000
150,47,2,2,1,1,0,0,0,Vila Curuca,189900
530,60,2,2,1,1,0,0,1,Vila Prudente,400000
1300,128,3,3,1,3,1,1,0,Sao Miguel,620000
638,70,2,2,1,2,1,0,0,Bom Retiro,510000
650,38,1,1,0,1,0,0,1,Consolacao,425000
360,49,2,1,0,1,0,0,0,Bras,255000
1008,98,3,2,1,1,0,0,0,Perdizes,650000
400,51,2,2,1,1,0,0,0,Tremembe,235000
270,52,2,2,1,1,1,0,0,Vila Prudente,280000
0,63,2,2,1,1,1,1,1,Vila Maria,437000
0,36,1,2,1,1,1,0,1,Santa Cecilia,277000
310,48,3,1,0,1,0,1,1,Jacana,232000
100,50,2,1,0,1,0,0,0,Capao Redondo,189000
300,56,2,1,0,1,0,0,0,Mandaqui,280000
434,62,2,2,1,1,1,0,1,Jabaquara,499000
300,50,2,2,1,1,0,0,0,Parque do Carmo,210000
326,38,1,1,0,1,0,0,0,Se,185000
300,48,2,2,1,1,0,1,0,Cangaiba,220000
240,44,2,1,0,1,0,0,1,Tucuruvi,273000
300,38,1,2,1,1,0,0,1,Belem,235000
390,30,1,1,0,1,0,1,0,Bela Vista,245000
460,67,3,2,1,1,1,0,1,Vila Sonia,485000
530,56,2,2,1,1,0,0,1,Socorro,320000
499,73,3,2,1,1,1,0,0,Jardim Sao Luis,290000
0,90,3,2,1,2,1,0,1,Aricanduva,620000
390,65,3,2,1,1,1,0,1,Cidade Ademar,330000
713,66,3,2,1,2,1,0,1,Vila Andrade,302000
400,47,2,2,1,1,1,0,1,Vila Andrade,259900
0,49,2,1,0,1,0,0,1,Mandaqui,301600
0,81,3,2,1,2,1,0,1,Medeiros,316000
0,93,3,3,2,2,1,0,1,Sacoma,697000
277,52,2,2,1,1,0,0,0,Jardim Sao Luis,215000
260,41,1,2,1,1,0,0,1,Santa Cecilia,355000
200,48,2,2,1,1,0,1,0,Itaim Paulista,135000
588,78,3,2,1,1,0,0,0,Casa Verde,360000
0,57,2,2,1,1,0,0,1,Vila Curuca,297000
393,48,2,2,1,1,0,0,0,Jardim Angela,240000
752,66,2,2,1,2,1,0,1,Morumbi,490000
280,44,2,1,0,1,0,0,0,Aricanduva,179900
0,50,2,2,1,1,1,1,0,Limao,295000
103,39,2,2,1,1,0,0,0,Itaquera,129000
650,68,2,2,1,1,1,0,1,Santa Cecilia,595000
0,80,3,3,2,2,0,0,0,Casa Verde,680000
345,52,2,2,1,1,0,0,0,Cangaiba,220000
0,65,2,2,1,1,1,0,1,Liberdade,515000
900,120,2,2,1,1,0,0,0,Republica,590000
800,63,2,2,1,2,0,0,1,Brooklin,690000
820,55,2,1,0,1,0,0,0,Santa Cecilia,595000
381,83,2,2,0,0,0,0,0,Bela Vista,435000
480,52,2,1,0,1,0,1,1,Bom Retiro,368000
350,45,1,2,1,1,1,0,1,Bras,295000
0,32,1,2,1,1,0,0,0,Bras,240000
380,53,2,2,1,2,0,0,1,Tucuruvi,320000
900,92,3,2,1,2,0,0,1,Campo Grande,477000
0,60,2,1,0,1,0,0,0,Itaim Paulista,200000
319,47,1,1,0,1,0,0,1,Itaim Paulista,190936
280,50,2,2,1,1,1,0,1,Cidade Lider,209000
800,111,2,1,0,0,0,0,0,Santa Cecilia,550000
130,40,2,1,0,1,0,0,1,Vila Curuca,190000
225,48,2,2,1,1,0,0,0,Lajeado,165000
750,75,3,2,1,2,1,0,1,Anhanguera,430000
360,45,2,1,0,1,0,1,1,Sao Lucas,260000
500,60,3,1,0,1,0,0,1,Cursino,309990
1200,130,3,4,1,2,0,1,1,Casa Verde,694000
400,60,2,1,0,1,1,0,0,Vila Prudente,298000
580,73,3,2,1,2,0,0,0,Jabaquara,530000
280,51,2,2,1,1,0,0,1,Vila Matilde,317000
600,55,2,1,0,1,1,0,0,Vila Formosa,370000
400,50,2,2,1,1,1,1,0,Cidade Dutra,245000
297,48,2,1,0,1,0,0,0,Sao Mateus,300000
100,50,2,2,1,1,0,0,0,Brasilandia,185000
500,50,2,2,1,1,0,0,0,Vila Sonia,315000
100,47,2,1,0,1,1,0,0,Vila Jacui,223550
570,34,1,2,1,1,1,0,0,Jardim Paulista,410000
398,56,2,1,0,1,0,0,0,Sapopemba,335000
0,41,2,2,1,1,1,0,1,Itaquera,174900
520,64,2,2,1,1,1,0,1,Carrao,370000
0,63,1,1,0,0,1,0,0,Bela Vista,315000
450,55,2,2,1,1,0,0,0,Jabaquara,286000
650,67,3,2,1,2,0,0,0,Aricanduva,300000
450,55,2,1,0,1,0,0,0,Jabaquara,272000
250,48,2,2,1,1,0,0,0,Grajau,250000
619,73,2,3,1,1,1,0,0,Vila Mariana,650000
770,70,2,2,1,2,1,1,1,Saude,430000
460,50,2,2,1,1,0,1,0,Republica,265000
650,63,2,2,1,1,1,0,0,Jabaquara,398000
450,78,2,2,1,1,1,0,0,Republica,490000
0,42,2,1,0,1,0,0,0,Cidade Tiradentes,110000
443,65,3,2,1,1,1,0,1,Vila Prudente,330000
0,37,2,2,1,1,0,0,0,Perus,199000
215,50,2,2,1,1,0,1,0,Sao Rafael,220000
343,52,2,1,0,1,1,0,0,Penha,371000
0,62,2,2,1,1,1,0,1,Jaguare,353000
0,67,2,2,1,1,1,1,1,Sacoma,418000
320,55,1,2,1,1,1,0,0,Santa Cecilia,195000
400,48,2,1,0,1,0,0,0,Ermelino Matarazzo,250000
348,61,1,1,0,0,0,0,0,Barra Funda,300000
470,67,2,2,1,1,1,0,1,Barra Funda,391000
700,66,3,2,1,2,1,0,1,Cidade Ademar,460000
140,56,2,1,0,1,0,0,0,Artur Alvim,190000
0,35,1,1,0,0,1,0,0,Liberdade,226000
270,48,2,1,0,1,0,0,0,Cambuci,280000
500,66,3,2,0,1,0,0,1,Campo Limpo,295000
0,37,2,2,1,1,0,0,0,Perus,199000
250,45,2,2,1,1,1,0,0,Cambuci,229000
320,63,3,1,0,1,1,0,1,Vila Formosa,349800
0,64,3,2,1,1,0,0,1,Jardim Angela,260000
400,69,2,2,1,1,1,0,1,Barra Funda,540000
310,47,2,2,1,1,0,0,1,Vila Prudente,370000
225,50,2,2,1,1,0,0,0,Lajeado,165000
450,101,3,2,1,2,1,0,0,Cidade Ademar,660000
700,60,2,2,1,1,1,0,0,Perdizes,380000
850,89,3,2,1,2,0,0,0,Mooca,699000
950,98,3,2,1,1,0,0,1,Casa Verde,550000
620,64,3,1,0,1,0,0,0,Cursino,390000
290,42,2,1,0,1,0,0,0,Guaianazes,197000
583,54,2,2,1,1,0,0,0,Ipiranga,319999
0,40,2,2,1,1,1,0,1,Perus,195000
560,33,1,2,1,1,0,0,1,Vila Mariana,359900
225,48,2,2,1,1,0,0,0,Lajeado,165000
0,48,2,1,0,1,0,0,0,Artur Alvim,180000
110,39,1,1,0,1,0,0,0,Cidade Tiradentes,85000
950,98,2,2,1,1,0,1,1,Casa Verde,489500
740,48,1,2,1,1,0,0,1,Pinheiros,590000
530,68,3,3,1,1,1,0,1,Santana,475000
680,50,2,2,1,1,0,0,1,Pinheiros,629000
0,57,3,2,1,1,0,0,0,Itaim Paulista,210000
0,95,4,2,1,1,0,0,1,Vila Sonia,449000
700,91,3,2,1,1,1,0,1,Raposo Tavares,420000
150,37,2,2,1,1,0,0,0,Jose Bonifacio,152900
316,51,1,1,0,1,0,0,0,Jabaquara,299000
500,74,3,2,1,1,0,0,1,Bras,422400
510,45,1,1,0,1,0,0,0,Bela Vista,369000
400,95,3,2,1,2,0,0,1,Pari,660500
1050,80,2,1,0,1,0,0,1,Pinheiros,700000
350,48,2,2,1,1,1,0,1,Ponte Rasa,250000
600,62,2,2,1,1,0,1,1,Jabaquara,470000
220,34,2,2,1,1,1,0,1,Cambuci,225000
0,57,2,2,1,1,1,0,1,Bras,354000
352,31,1,1,0,1,0,0,0,Bras,280000
350,61,3,2,1,1,0,0,1,Sao Lucas,299500
300,60,1,1,0,0,0,0,0,Se,230000
380,53,2,2,1,1,1,0,1,Pari,360000
603,87,3,2,1,2,0,1,1,Belem,680000
250,38,2,2,1,1,1,0,1,Liberdade,185000
0,66,2,2,1,1,1,1,1,Socorro,530000
528,83,2,2,1,2,0,1,1,Vila Andrade,545000
0,42,2,1,0,1,0,0,0,Ermelino Matarazzo,220900
568,56,2,1,0,2,0,0,1,Alto de Pinheiros,439493
380,45,2,1,0,1,1,0,1,Ponte Rasa,270000
370,60,2,2,1,1,1,0,1,Bras,372960
230,53,2,1,0,1,0,0,0,Vila Prudente,275000
0,47,2,2,1,1,1,0,1,Parque do Carmo,200000
336,42,1,1,0,1,0,0,1,Bras,345173
280,47,2,1,0,1,0,0,1,Parque do Carmo,199300
1250,80,2,2,1,1,0,0,0,Moema,650000
270,54,2,2,1,1,0,0,0,Lajeado,169900
450,62,3,2,1,1,1,0,1,Pari,330000
230,44,2,2,1,1,0,0,1,Perus,185900
492,98,2,1,0,1,0,0,0,Cidade Lider,300000
400,53,2,2,1,1,1,0,0,Ponte Rasa,239000
375,46,2,2,1,1,0,0,0,Ponte Rasa,245000
547,65,3,2,1,1,1,0,1,Tatuape,350000
0,52,2,1,0,1,0,0,0,Bras,350000
914,50,2,2,1,1,1,0,1,Saude,475000
480,65,2,1,0,1,0,0,0,Bela Vista,425000
383,87,3,2,1,1,0,0,0,Sao Domingos,300000
520,58,3,2,1,1,0,0,1,Medeiros,273775
0,50,2,2,1,1,1,0,0,Sapopemba,235000
440,64,1,2,0,0,0,1,0,Consolacao,420000
430,55,2,2,1,1,1,0,1,Cachoeirinha,336000
0,35,1,2,1,1,1,0,1,Santo Amaro,389900
460,71,2,1,0,0,1,0,0,Casa Verde,340000
1400,220,3,3,1,3,1,0,1,Sao Miguel,600000
800,103,3,4,3,2,1,0,1,Carrao,670000
350,56,2,1,0,1,0,0,0,Cangaiba,240000
390,65,3,2,1,1,0,0,1,Belem,385000
50,45,2,1,0,0,0,0,0,Casa Verde,240000
800,43,1,2,1,1,0,0,1,Bela Vista,550000
350,56,2,1,0,1,0,0,0,Vila Formosa,315000
0,30,2,1,0,0,1,0,0,Ponte Rasa,169000
585,34,1,1,0,1,1,0,1,Alto de Pinheiros,580000
220,50,2,2,1,1,0,0,1,Pedreira,280000
0,40,2,1,0,0,1,0,1,Parque do Carmo,187000
300,57,2,2,1,1,0,0,1,Artur Alvim,243999
380,66,3,2,1,1,1,0,1,Vila Sonia,480000
280,49,2,2,1,1,1,0,1,Capao Redondo,209500
440,50,2,2,1,1,1,0,1,Itaquera,270000
320,60,2,2,1,1,0,0,0,Liberdade,500000
450,106,3,2,1,2,1,0,0,Cidade Ademar,690000
305,57,2,2,1,1,1,0,1,Ermelino Matarazzo,265000
506,66,2,1,0,0,0,1,0,Bela Vista,400000
337,40,1,1,0,0,0,1,0,Se,230000
389,60,3,2,1,1,0,0,0,Jardim Angela,370000
920,97,3,3,1,1,1,0,1,Casa Verde,530000
550,70,2,2,1,2,0,0,1,Saude,680000
663,72,2,2,1,1,0,0,0,Ipiranga,600000
190,56,2,1,0,1,0,0,0,Artur Alvim,215000
700,95,2,3,2,2,1,0,1,Vila Andrade,680000
300,56,2,1,0,1,0,0,0,Sao Mateus,180000
100,45,2,1,0,1,0,0,0,Jacana,220000
0,63,3,2,1,1,0,0,0,Itaim Paulista,335000
380,53,2,2,1,1,1,0,1,Santo Amaro,325900
140,50,2,2,1,1,0,0,0,Cidade Tiradentes,85000
662,37,1,2,1,1,0,0,0,Consolacao,460000
230,51,2,1,0,1,0,0,0,Sao Mateus,230000
0,64,2,2,1,1,1,0,1,Santana,455758
500,53,2,2,1,1,0,0,0,Sapopemba,260000
0,49,2,1,0,1,0,0,0,Sao Mateus,169000
0,45,2,1,0,1,0,0,0,Jacana,283454
600,68,3,1,0,1,1,0,0,Carrao,430000
450,55,2,1,0,1,0,0,1,Bom Retiro,325000
100,47,2,2,1,1,1,0,0,Vila Jacui,210000
0,63,3,2,1,1,0,0,1,Vila Maria,377800
600,77,2,2,1,1,1,0,1,Belem,493000
380,50,2,2,1,1,1,0,1,Vila Sonia,385000
0,46,2,1,0,1,1,0,1,Ermelino Matarazzo,240000
350,52,2,2,1,1,0,0,0,Cangaiba,265000
750,62,2,1,0,1,0,1,1,Cursino,335000
406,58,3,2,1,1,0,0,1,Medeiros,286000
0,70,3,2,1,1,0,0,0,Mandaqui,394000
710,70,3,2,1,1,1,0,0,Perdizes,600000
450,65,2,2,1,1,1,1,1,Sacoma,415000
50,30,1,1,0,0,0,0,0,Cangaiba,149000
840,93,3,2,1,2,1,0,1,Barra Funda,530000
450,65,3,2,1,1,0,0,0,Casa Verde,540000
980,45,1,2,1,1,0,1,1,Bela Vista,550000
490,38,1,1,0,0,0,0,0,Se,300000
570,71,2,2,1,2,1,1,1,Casa Verde,650000
380,61,2,2,1,1,1,1,1,Sao Mateus,400000
423,63,2,2,1,1,0,0,0,Brasilandia,266000
0,64,3,2,1,1,1,0,1,Vila Maria,344000
650,71,3,2,1,2,0,0,0,Rio Pequeno,200000
150,44,2,1,0,1,0,0,0,Bras,169001
430,53,2,2,1,1,0,0,1,Cambuci,400000
180,41,2,1,0,0,1,0,0,Parque do Carmo,147900
350,38,1,1,0,1,0,0,0,Mandaqui,215000
200,50,2,1,0,1,0,0,0,Itaquera,226000
70,48,2,2,1,1,0,0,0,Cidade Tiradentes,115000
330,56,2,1,0,1,0,0,0,Sapopemba,355000
600,70,3,2,1,1,1,0,1,Jaguare,485000
0,65,2,1,0,1,0,0,1,Ermelino Matarazzo,300000
401,64,2,1,0,1,0,0,0,Jabaquara,340000
450,42,1,2,1,0,0,0,1,Consolacao,295000
520,74,2,2,1,2,1,1,0,Tremembe,349000
440,71,3,2,1,2,1,0,1,Sao Domingos,404000
350,76,3,2,1,2,0,0,0,Sao Lucas,440000
735,83,3,2,1,1,0,0,0,Tremembe,618000
250,56,3,2,1,1,0,0,0,Cidade Dutra,260000
1000,78,3,2,1,1,0,0,0,Vila Maria,350000
750,98,3,3,1,2,0,0,1,Tucuruvi,550000
300,57,2,2,1,1,0,1,1,Jardim Sao Luis,250000
200,44,2,2,1,1,0,0,0,Itaim Paulista,160000
1195,180,3,1,0,1,1,0,0,Bom Retiro,650000
0,47,2,2,1,1,1,0,0,Cangaiba,250000
0,44,2,2,1,1,1,0,0,Jardim Angela,202000
0,34,2,2,1,1,1,1,0,Penha,169500
0,64,2,2,1,1,1,1,1,Vila Guilherme,417576
350,44,2,2,1,1,0,0,0,Cidade Lider,250000
0,42,2,2,1,1,0,0,0,Raposo Tavares,130000
200,41,2,2,1,1,1,0,0,Sacoma,190000
303,45,2,2,1,1,1,0,1,Jose Bonifacio,235000
0,67,2,2,1,1,1,1,1,Sacoma,410000
0,66,2,2,1,2,1,1,1,Se,499000
468,54,2,2,1,1,0,0,0,Aricanduva,340000
940,93,3,2,1,2,0,1,1,Casa Verde,679900
0,48,2,2,1,1,0,0,0,Medeiros,185000
0,49,2,2,1,1,0,0,0,Cangaiba,245000
540,64,3,2,1,2,0,0,0,Campo Grande,495000
700,63,2,2,1,2,1,0,1,Santana,480000
200,58,3,1,0,1,0,0,1,Sao Mateus,240000
370,39,1,2,1,0,0,0,1,Republica,459700
0,54,2,1,0,1,0,0,0,Aricanduva,215000
650,95,2,3,2,2,0,1,1,Vila Andrade,680000
252,335,1,2,1,1,1,1,1,Tatuape,415000
350,67,3,2,1,1,1,0,1,Jacana,365000
0,50,2,2,1,2,0,0,1,Mandaqui,310000
0,42,2,1,0,0,0,0,1,Casa Verde,177200
280,63,2,2,1,1,0,0,0,Cidade Dutra,285000
420,50,2,1,0,1,0,0,0,Bras,300000
150,45,2,1,0,1,0,0,0,Itaim Paulista,150000
1,65,2,2,1,1,0,0,0,Pedreira,270300
700,72,2,2,1,2,1,0,1,Vila Andrade,475000
0,48,2,2,1,1,0,0,0,Cambuci,330000
260,51,2,1,0,1,0,0,0,Vila Curuca,207700
0,94,3,3,2,1,0,0,0,Agua Rasa,480000
0,51,2,2,1,2,1,0,1,Mandaqui,313000
0,73,3,2,0,2,0,0,0,Liberdade,560000
380,53,2,2,1,1,0,1,1,Pari,350000
0,40,2,1,0,1,0,0,1,Vila Prudente,209000
0,44,2,2,1,1,0,0,0,Vila Jacui,180000
620,82,3,2,1,1,1,0,1,Santo Amaro,570000
334,62,3,1,0,1,0,0,0,Bras,340000
900,50,1,2,1,1,0,0,1,Brooklin,585000
350,48,2,1,0,1,0,0,1,Medeiros,235000
600,56,2,2,1,2,1,1,1,Limao,350000
545,53,2,1,0,1,1,0,0,Mandaqui,300000
0,48,2,1,0,1,1,0,0,Bras,350000
420,49,2,1,0,1,0,0,1,Casa Verde,334999
335,70,2,2,1,1,0,0,0,Vila Madalena,530000
900,95,3,2,1,2,0,0,1,Tatuape,620000
600,68,2,2,1,2,0,0,1,Cambuci,598000
490,50,2,1,0,0,0,0,0,Cangaiba,215000
400,58,3,2,1,1,0,0,1,Sao Rafael,239000
0,86,3,2,1,1,0,0,0,Carrao,530000
100,45,2,2,1,1,0,0,0,Jacana,220000
0,56,2,2,1,1,0,0,0,Sapopemba,310000
350,65,3,2,1,1,1,0,1,Sao Mateus,240000
400,54,1,2,1,1,0,0,1,Ipiranga,376000
0,66,3,2,1,1,1,1,1,Vila Guilherme,470000
420,49,2,1,0,1,0,0,0,Penha,215000
280,53,2,2,1,1,0,0,0,Sao Mateus,190000
1100,60,2,2,1,1,0,0,1,Campo Belo,540000
890,90,3,2,1,2,0,0,1,Casa Verde,620000
356,50,2,2,1,1,0,0,0,Campo Grande,230000
280,56,2,2,1,1,0,0,1,Sapopemba,355000
520,66,2,2,1,1,0,0,0,Pari,470000
270,42,2,2,1,1,1,0,1,Campo Limpo,210000
200,47,2,2,1,1,1,0,1,Sao Mateus,199000
624,130,3,2,1,1,0,0,0,Guaianazes,490000
0,41,2,1,0,1,1,0,0,Brasilandia,150900
0,60,2,2,1,2,0,0,1,Mooca,495000
500,52,2,1,0,1,0,0,1,Casa Verde,345000
240,40,2,1,0,1,0,0,1,Sao Mateus,189000
690,45,1,2,1,1,0,1,1,Saude,500000
300,48,2,2,1,1,1,0,1,Brasilandia,255000
380,56,3,1,0,1,1,0,1,Aricanduva,239900
0,45,2,1,0,1,0,0,0,Cidade Tiradentes,135000
0,80,3,2,1,2,1,0,1,Mandaqui,595000
200,47,2,2,1,1,1,0,1,Vila Curuca,250000
390,54,2,2,1,1,0,0,0,Ponte Rasa,225000
0,54,2,2,1,1,0,0,1,Belem,420000
570,84,3,2,1,2,0,0,1,Casa Verde,580000
450,63,2,2,1,1,0,0,0,Saude,263000
0,67,2,1,0,1,1,0,1,Ermelino Matarazzo,318000
0,51,2,2,1,1,0,0,1,Bras,370000
550,60,2,2,1,1,0,0,1,Jaguare,350000
0,98,3,3,2,1,0,0,1,Casa Verde,586000
0,38,1,1,0,0,0,0,0,Vila Matilde,170000
400,39,2,1,0,1,0,0,1,Bras,392700
703,95,3,3,1,2,1,0,1,Tucuruvi,680000
345,39,1,1,0,0,0,0,0,Bela Vista,249000
310,59,3,2,1,1,0,1,1,Jacana,293500
260,58,3,2,1,1,0,0,1,Sao Mateus,239000
250,40,1,2,1,1,0,0,0,Cambuci,215000
500,45,1,1,0,1,1,0,1,Republica,520000
0,37,2,1,0,0,1,0,1,Liberdade,189000
700,78,3,2,1,2,0,1,0,Casa Verde,640000
840,39,1,1,0,1,0,0,0,Pinheiros,505000
0,68,2,2,1,1,1,0,1,Belem,513750
0,59,3,2,1,1,0,0,0,Jacana,335200
400,50,2,2,1,1,1,0,0,Jardim Sao Luis,220000
435,47,2,2,1,1,1,0,1,Vila Andrade,262300
541,51,2,2,1,1,1,0,1,Sao Domingos,340000
480,51,2,1,0,1,0,0,1,Consolacao,620000
305,49,2,1,0,1,0,1,1,Sao Mateus,230000
150,40,2,2,1,1,1,0,0,Cambuci,189900
350,48,2,2,1,1,1,0,1,Penha,290000
650,52,1,2,1,1,0,1,1,Itaim Bibi,700000
445,65,2,2,1,1,0,0,1,Pari,400000
550,83,2,2,1,2,0,0,1,Pari,690000
240,42,1,2,1,1,0,0,0,Lajeado,168000
0,54,2,2,1,1,0,0,1,Sao Miguel,250000
405,43,1,2,1,0,1,1,0,Republica,259900
700,81,3,2,1,1,0,0,1,Cursino,700000
485,58,2,1,0,1,0,0,1,Mandaqui,400000
614,90,3,2,1,2,0,0,1,Casa Verde,680000
680,68,2,2,1,1,1,0,1,Barra Funda,580000
0,68,3,2,1,1,1,0,1,Mooca,459400
0,57,2,1,0,1,0,0,0,Cangaiba,240000
100,50,2,2,1,1,0,0,0,Cidade Tiradentes,80000
130,57,2,2,1,1,0,0,0,Cidade Tiradentes,137900
350,64,3,2,1,1,0,0,1,Vila Formosa,319000
0,67,2,2,1,1,1,0,1,Tucuruvi,455000
185,38,2,2,1,1,0,0,1,Cambuci,232000
360,56,2,2,1,1,0,0,0,Grajau,285000
